    0  1.937e+00  5.162e+07      1.2 *
    1  1.943e+00  5.146e+07      1.2 *
    2  1.935e+00  5.166e+07      1.2 *
    3  1.938e+00  5.159e+07      1.2 
    4  1.928e+00  5.187e+07      1.2 
    5  1.929e+00  5.183e+07      1.2 
    6  1.931e+00  5.179e+07      1.2 
    7  1.937e+00  5.163e+07      1.2 
    8  1.918e+00  5.214e+07      1.2 
    9  1.944e+00  5.143e+07      1.2 
