    0  2.003e-05  4.993e+12 114834.0 *
    1  1.717e-05  5.825e+12 133973.1 *
    2  1.812e-05  5.518e+12 126921.8 *
    3  1.717e-05  5.825e+12 133973.1 
    4  1.693e-05  5.907e+12 135860.0 
    5  1.693e-05  5.907e+12 135860.0 
    6  1.788e-05  5.592e+12 128614.1 
    7  1.693e-05  5.907e+12 135860.0 
    8  1.717e-05  5.825e+12 133973.1 
    9  1.812e-05  5.518e+12 126921.8 
