    0  1.502e-05  6.657e+12 153112.1 *
    1  1.216e-05  8.223e+12 189138.4 *
    2  1.192e-05  8.388e+12 192921.2 *
    3  1.097e-05  9.117e+12 209697.0 
    4  1.192e-05  8.388e+12 192921.2 
    5  1.192e-05  8.388e+12 192921.2 
    6  1.216e-05  8.223e+12 189138.4 
    7  1.192e-05  8.388e+12 192921.2 
    8  1.192e-05  8.388e+12 192921.2 
    9  1.216e-05  8.223e+12 189138.4 
