    0  1.884e-05  5.309e+12 122102.0 *
    1  1.693e-05  5.907e+12 135860.0 *
    2  1.693e-05  5.907e+12 135860.0 *
    3  1.717e-05  5.825e+12 133973.1 
    4  1.717e-05  5.825e+12 133973.1 
    5  1.812e-05  5.518e+12 126921.8 
    6  1.693e-05  5.907e+12 135860.0 
    7  1.788e-05  5.592e+12 128614.1 
    8  1.693e-05  5.907e+12 135860.0 
    9  1.812e-05  5.518e+12 126921.8 
