    0  8.702e-05  2.873e+13 660735.0 *
    1  8.512e-05  2.937e+13 675541.4 *
    2  8.488e-05  2.945e+13 677439.0 *
    3  8.488e-05  2.945e+13 677439.0 
    4  8.488e-05  2.945e+13 677439.0 
    5  8.488e-05  2.945e+13 677439.0 
    6  8.512e-05  2.937e+13 675541.4 
    7  8.607e-05  2.905e+13 668056.2 
    8  8.512e-05  2.937e+13 675541.4 
    9  8.512e-05  2.937e+13 675541.4 
