    0  1.907e-05  5.242e+12 120575.8 *
    1  1.717e-05  5.825e+12 133973.1 *
    2  1.693e-05  5.907e+12 135860.0 *
    3  1.693e-05  5.907e+12 135860.0 
    4  1.693e-05  5.907e+12 135860.0 
    5  1.717e-05  5.825e+12 133973.1 
    6  1.693e-05  5.907e+12 135860.0 
    7  1.693e-05  5.907e+12 135860.0 
    8  1.812e-05  5.518e+12 126921.8 
    9  1.717e-05  5.825e+12 133973.1 
