    0  1.812e-05  5.518e+12 126921.8 *
    1  1.597e-05  6.260e+12 143971.0 *
    2  1.621e-05  6.167e+12 141853.8 *
    3  1.597e-05  6.260e+12 143971.0 
    4  1.597e-05  6.260e+12 143971.0 
    5  1.597e-05  6.260e+12 143971.0 
    6  1.597e-05  6.260e+12 143971.0 
    7  1.597e-05  6.260e+12 143971.0 
    8  1.597e-05  6.260e+12 143971.0 
    9  1.597e-05  6.260e+12 143971.0 
