p.x[i] = 1.106331
p.x[i] = 1.079831
p.x[i] = 0.294597
p.x[i] = 0.423875
p.x[i] = 0.226676
p.x[i] = 0.300477
p.x[i] = -0.088180
p.x[i] = -1.205080
p.x[i] = 0.666409
p.x[i] = -0.430195
