p.x[i] = 0.665964
p.x[i] = 0.916807
p.x[i] = 0.291016
p.x[i] = 0.424054
p.x[i] = 0.274826
p.x[i] = 0.300925
p.x[i] = 0.105844
p.x[i] = 0.711230
p.x[i] = 0.621131
p.x[i] = -0.280243
