    0  3.048e-01  5.248e+07      1.2 *
    1  3.090e-01  5.178e+07      1.2 *
    2  3.051e-01  5.243e+07      1.2 *
    3  3.045e-01  5.253e+07      1.2 
    4  3.081e-01  5.191e+07      1.2 
    5  3.055e-01  5.237e+07      1.2 
    6  3.036e-01  5.268e+07      1.2 
    7  3.083e-01  5.188e+07      1.2 
    8  3.039e-01  5.263e+07      1.2 
    9  3.046e-01  5.251e+07      1.2 
