    0  3.137e-01  5.098e+07      1.2 *
    1  3.070e-01  5.211e+07      1.2 *
    2  3.068e-01  5.214e+07      1.2 *
    3  3.135e-01  5.102e+07      1.2 
    4  3.064e-01  5.221e+07      1.2 
    5  3.067e-01  5.215e+07      1.2 
    6  3.065e-01  5.219e+07      1.2 
    7  3.116e-01  5.134e+07      1.2 
    8  3.061e-01  5.225e+07      1.2 
    9  3.119e-01  5.128e+07      1.2 
