p.x[i] = -1.981706
p.x[i] = 13.763445
p.x[i] = 2.220075
p.x[i] = -35.763470
p.x[i] = 23.133446
p.x[i] = 14.232938
p.x[i] = 14.586640
p.x[i] = -28.238796
p.x[i] = -0.117115
p.x[i] = 36.708698
