    0  2.266e-02  7.058e+08     16.2 *
    1  2.319e-02  6.898e+08     15.9 *
    2  2.298e-02  6.962e+08     16.0 *
    3  2.297e-02  6.964e+08     16.0 
    4  2.290e-02  6.986e+08     16.1 
    5  2.287e-02  6.995e+08     16.1 
    6  2.340e-02  6.836e+08     15.7 
    7  2.380e-02  6.722e+08     15.5 
    8  2.377e-02  6.731e+08     15.5 
    9  2.359e-02  6.780e+08     15.6 
