    0  1.103e-02  1.451e+09     33.4 *
    1  1.119e-02  1.430e+09     32.9 *
    2  1.151e-02  1.390e+09     32.0 *
    3  1.135e-02  1.409e+09     32.4 
    4  1.141e-02  1.402e+09     32.2 
    5  1.141e-02  1.402e+09     32.2 
    6  1.148e-02  1.394e+09     32.1 
    7  1.160e-02  1.379e+09     31.7 
    8  1.164e-02  1.374e+09     31.6 
    9  1.161e-02  1.377e+09     31.7 
